Unique Proposal ID	CA ID	Proposal ID	Question ID	Score	Flagged
UM5UZBiPg	20	350720	2	2	FALSE
UM5UZBiPg	41	350720	2	5	FALSE
UM5UZBiPg	11	350720	3	2	FALSE
UM5UZBiPg	47	350720	3	1	FALSE
UM5UZBiPg	20	350720	3	2	FALSE
UM5UZBiPg	41	350720	3	5	FALSE
UM5UZBiPj	47	350723	1	3	FALSE
UM5UZBiPj	11	350723	1	3	FALSE
UM5UZBiPj	22	350723	1	1	FALSE
UM5UZBiPj	46	350723	1	1	FALSE
UM5UZBiPj	67	350723	1	2	FALSE
UM5UZBiPj	47	350723	2	1	FALSE
UM5UZBiPj	11	350723	2	2	FALSE
UM5UZBiPj	22	350723	2	1	FALSE
UM5UZBiPj	46	350723	2	2	FALSE
UM5UZBiPj	67	350723	2	2	FALSE
UM5UZBiPj	47	350723	3	1	FALSE
UM5UZBiPj	11	350723	3	2	FALSE
UM5UZBiPj	22	350723	3	1	FALSE
UM5UZBiPj	46	350723	3	2	FALSE
UM5UZBiPj	67	350723	3	2	FALSE
UM5UZBiPr	22	350731	1	5	FALSE
UM5UZBiPr	47	350731	1	4	FALSE
UM5UZBiPr	11	350731	1	3	FALSE
UM5UZBiPr	20	350731	1	3	FALSE
UM5UZBiPr	107	350731	1	2	FALSE
UM5UZBiPr	46	350731	1	4	FALSE
UM5UZBiPr	31	350731	1	5	FALSE
UM5UZBiPr	22	350731	2	4	FALSE
UM5UZBiPr	11	350731	2	4	FALSE
UM5UZBiPr	20	350731	2	4	FALSE
UM5UZBiPr	107	350731	2	1	FALSE
UM5UZBiPr	46	350731	2	5	FALSE
UM5UZBiPr	31	350731	2	4	FALSE
UM5UZBiPr	22	350731	3	3	FALSE
UM5UZBiPr	11	350731	3	3	FALSE
UM5UZBiPr	20	350731	3	4	FALSE
UM5UZBiPr	46	350731	3	5	FALSE
UM5UZBiPr	31	350731	3	3	FALSE
UM5UZBiPr	107	350731	3	1	FALSE
UM5UZBiPw	11	350736	1	2	TRUE
UM5UZBiPw	108	350736	1	5	TRUE
UM5UZBiPw	91	350736	1	5	TRUE
UM5UZBiPw	11	350736	2	3	TRUE
UM5UZBiPw	108	350736	2	5	TRUE
UM5UZBiPw	91	350736	2	5	TRUE
UM5UZBiPw	11	350736	3	1	TRUE
UM5UZBiPw	108	350736	3	5	TRUE
UM5UZBiPw	91	350736	3	5	TRUE
UM5UZBiP1	11	350741	1	2	FALSE
UM5UZBiP1	20	350741	1	3	FALSE
UM5UZBiP1	46	350741	1	5	FALSE
UM5UZBiP1	11	350741	2	5	FALSE
UM5UZBiP1	20	350741	2	3	FALSE
UM5UZBiP1	46	350741	2	4	FALSE
UM5UZBiP1	11	350741	3	2	FALSE
UM5UZBiP1	20	350741	3	2	FALSE
UM5UZBiP1	46	350741	3	5	FALSE
UM5UZBiP2	11	350742	1	2	FALSE
UM5UZBiP2	57	350742	1	4	FALSE
UM5UZBiP2	67	350742	1	4	FALSE
UM5UZBiP2	46	350742	1	5	FALSE
UM5UZBiP2	51	350742	1	3	FALSE
UM5UZBiP2	71	350742	1	5	FALSE
UM5UZBiP2	30	350742	1	1	FALSE
UM5UZBiP2	11	350742	2	2	FALSE
UM5UZBiP2	57	350742	2	5	FALSE
UM5UZBiP2	67	350742	2	2	FALSE
UM5UZBiP2	46	350742	2	3	FALSE
UM5UZBiP2	51	350742	2	3	FALSE
UM5UZBiP2	71	350742	2	3	FALSE
UM5UZBiP2	30	350742	2	1	FALSE
UM5UZBiP2	11	350742	3	2	FALSE
UM5UZBiP2	57	350742	3	4	FALSE
UM5UZBiP2	67	350742	3	2	FALSE
UM5UZBiP2	46	350742	3	3	FALSE
UM5UZBiP2	51	350742	3	2	FALSE
UM5UZBiP2	71	350742	3	2	FALSE
UM5UZBiP2	30	350742	3	1	FALSE
UM5UZBiQI	41	350758	1	2	FALSE
UM5UZBiQI	11	350758	1	2	FALSE
UM5UZBiQI	46	350758	1	5	FALSE
UM5UZBiQI	43	350758	1	1	FALSE
UM5UZBiQI	71	350758	1	2	FALSE
UM5UZBiQI	26	350758	1	4	FALSE
UM5UZBiQI	41	350758	2	1	FALSE
UM5UZBiQI	11	350758	2	1	FALSE
UM5UZBiQI	46	350758	2	2	FALSE
UM5UZBiQI	43	350758	2	1	FALSE
UM5UZBiQI	71	350758	2	1	FALSE
UM5UZBiQI	26	350758	2	2	FALSE
UM5UZBiQI	41	350758	3	1	FALSE
UM5UZBiQI	11	350758	3	1	FALSE
UM5UZBiQI	46	350758	3	3	FALSE
UM5UZBiQI	43	350758	3	1	FALSE
UM5UZBiQI	71	350758	3	1	FALSE
UM5UZBiQI	26	350758	3	2	FALSE
UM5UZBiQL	11	350761	1	2	TRUE
UM5UZBiQL	67	350761	1	4	FALSE
UM5UZBiQL	51	350761	1	2	TRUE
UM5UZBiQL	113	350761	1	3	TRUE
UM5UZBiQL	114	350761	1	3	TRUE
UM5UZBiQL	71	350761	1	1	TRUE
UM5UZBiQL	11	350761	2	4	FALSE
UM5UZBiQL	67	350761	2	3	FALSE
UM5UZBiQL	51	350761	2	5	FALSE
UM5UZBiQL	113	350761	2	4	FALSE
UM5UZBiQL	114	350761	2	3	TRUE
UM5UZBiQL	71	350761	2	2	TRUE
UM5UZBiQL	11	350761	3	2	TRUE
UM5UZBiQL	67	350761	3	4	FALSE
UM5UZBiQL	51	350761	3	2	FALSE
UM5UZBiQL	113	350761	3	3	TRUE
UM5UZBiQL	114	350761	3	2	TRUE
UM5UZBiQL	71	350761	3	1	TRUE
UM5UZBiQO	52	350764	1	5	FALSE
UM5UZBiQO	115	350764	1	5	FALSE
UM5UZBiQO	11	350764	1	5	FALSE
UM5UZBiQO	113	350764	1	5	FALSE
UM5UZBiQO	71	350764	1	5	FALSE
UM5UZBiQO	69	350764	1	4	FALSE
UM5UZBiQO	30	350764	1	4	FALSE
UM5UZBiQO	52	350764	2	5	FALSE
UM5UZBiQO	115	350764	2	4	FALSE
UM5UZBiQO	11	350764	2	5	FALSE
UM5UZBiQO	113	350764	2	4	FALSE
UM5UZBiQO	71	350764	2	5	FALSE
UM5UZBiQO	69	350764	2	4	FALSE
UM5UZBiQO	30	350764	2	5	FALSE
UM5UZBiQO	52	350764	3	5	FALSE
UM5UZBiQO	115	350764	3	5	FALSE
UM5UZBiQO	11	350764	3	4	FALSE
UM5UZBiQO	113	350764	3	3	FALSE
UM5UZBiQO	71	350764	3	5	FALSE
UM5UZBiQO	69	350764	3	5	FALSE
UM5UZBiQO	30	350764	3	3	FALSE
UM5UZBiQQ	2	350766	1	4	TRUE
UM5UZBiQQ	99	350766	1	5	FALSE
UM5UZBiQQ	11	350766	1	2	TRUE
UM5UZBiQQ	117	350766	1	1	TRUE
UM5UZBiQQ	71	350766	1	5	TRUE
UM5UZBiQQ	2	350766	2	4	FALSE
UM5UZBiQQ	99	350766	2	4	FALSE
UM5UZBiQQ	11	350766	2	4	FALSE
UM5UZBiQQ	117	350766	2	1	TRUE
UM5UZBiQQ	71	350766	2	5	FALSE
UM5UZBiQQ	2	350766	3	4	FALSE
UM5UZBiQQ	99	350766	3	5	FALSE
UM5UZBiQQ	11	350766	3	2	TRUE
UM5UZBiQQ	117	350766	3	1	TRUE
UM5UZBiQQ	71	350766	3	5	FALSE
UM5UZBiQX	22	350773	1	5	TRUE
UM5UZBiQX	42	350773	1	5	TRUE
UM5UZBiQX	11	350773	1	4	TRUE
UM5UZBiQX	119	350773	1	5	FALSE
UM5UZBiQX	20	350773	1	5	FALSE
UM5UZBiQX	22	350773	2	5	FALSE
UM5UZBiQX	42	350773	2	4	TRUE
UM5UZBiQX	11	350773	2	3	FALSE
UM5UZBiQX	119	350773	2	5	FALSE
UM5UZBiQX	20	350773	2	4	TRUE
UM5UZBiQX	22	350773	3	5	FALSE
UM5UZBiQX	42	350773	3	4	TRUE
UM5UZBiQX	11	350773	3	3	TRUE
UM5UZBiQX	119	350773	3	5	FALSE
UM5UZBiQX	20	350773	3	5	FALSE
UM5UZBiQf	22	350780	1	5	FALSE
UM5UZBiQf	53	350780	1	4	FALSE
UM5UZBiQf	11	350780	1	2	FALSE
UM5UZBiQf	14	350780	1	3	FALSE
UM5UZBiQf	2	350780	2	1	FALSE
UM5UZBiQf	22	350780	2	3	FALSE
UM5UZBiQf	53	350780	2	3	FALSE
UM5UZBiQf	11	350780	2	3	FALSE
UM5UZBiQf	14	350780	2	3	FALSE
UM5UZBiQf	22	350780	3	5	FALSE
UM5UZBiQf	53	350780	3	3	FALSE
UM5UZBiQf	11	350780	3	3	FALSE
UM5UZBiQf	14	350780	3	4	FALSE
UM5UZBiQg	52	350781	1	5	FALSE
UM5UZBiQg	68	350781	1	5	FALSE
UM5UZBiQg	11	350781	1	2	FALSE
UM5UZBiQg	28	350781	1	5	FALSE
UM5UZBiQg	20	350781	1	5	FALSE
UM5UZBiQg	46	350781	1	5	FALSE
UM5UZBiQg	67	350781	1	3	FALSE
UM5UZBiQg	52	350781	2	5	FALSE
UM5UZBiQg	68	350781	2	5	FALSE
UM5UZBiQg	11	350781	2	2	FALSE
UM5UZBiQg	28	350781	2	4	FALSE
UM5UZBiQg	20	350781	2	5	FALSE
UM5UZBiQg	46	350781	2	5	FALSE
UM5UZBiQg	67	350781	2	2	FALSE
UM5UZBiQg	52	350781	3	5	FALSE
UM5UZBiQg	68	350781	3	4	FALSE
UM5UZBiQg	11	350781	3	2	FALSE
UM5UZBiQg	28	350781	3	5	FALSE
UM5UZBiQg	20	350781	3	5	FALSE
UM5UZBiQg	46	350781	3	5	FALSE
UM5UZBiQg	67	350781	3	2	FALSE
UM5UZBiQ7	22	350808	1	2	FALSE
UM5UZBiQ7	78	350808	1	4	FALSE
UM5UZBiQ7	30	350808	1	1	FALSE
UM5UZBiQ7	113	350808	1	1	FALSE
UM5UZBiQ7	11	350808	1	1	FALSE
UM5UZBiQ7	43	350808	1	2	FALSE
UM5UZBiQ7	46	350808	1	3	FALSE
UM5UZBiQ7	52	350808	1	1	FALSE
UM5UZBiQ7	40	350808	1	3	FALSE
UM5UZBiQ7	22	350808	2	1	FALSE
UM5UZBiQ7	78	350808	2	3	FALSE
UM5UZBiQ7	30	350808	2	1	FALSE
UM5UZBiQ7	113	350808	2	1	FALSE
UM5UZBiQ7	11	350808	2	1	FALSE
UM5UZBiQ7	43	350808	2	1	FALSE
UM5UZBiQ7	46	350808	2	1	FALSE
UM5UZBiQ7	52	350808	2	2	FALSE
UM5UZBiQ7	40	350808	2	2	FALSE
UM5UZBiQ7	22	350808	3	1	FALSE
UM5UZBiQ7	78	350808	3	1	FALSE
UM5UZBiQ7	30	350808	3	1	FALSE
UM5UZBiQ7	113	350808	3	1	FALSE
UM5UZBiQ7	11	350808	3	1	FALSE
UM5UZBiQ7	43	350808	3	1	FALSE
UM5UZBiQ7	46	350808	3	1	FALSE
UM5UZBiQ7	52	350808	3	2	FALSE
UM5UZBiQ7	40	350808	3	2	FALSE
UM5UZBiQ8	22	350809	1	5	TRUE
UM5UZBiQ8	15	350809	1	3	TRUE
UM5UZBiQ8	11	350809	1	3	TRUE
UM5UZBiQ8	46	350809	1	5	TRUE
UM5UZBiQ8	57	350809	1	5	TRUE
UM5UZBiQ8	124	350809	1	4	FALSE
UM5UZBiQ8	22	350809	2	1	TRUE
UM5UZBiQ8	11	350809	2	1	TRUE
UM5UZBiQ8	46	350809	2	4	TRUE
UM5UZBiQ8	57	350809	2	4	TRUE
UM5UZBiQ8	124	350809	2	4	TRUE
UM5UZBiQ8	22	350809	3	1	TRUE
UM5UZBiQ8	15	350809	3	3	TRUE
UM5UZBiQ8	11	350809	3	1	TRUE
UM5UZBiQ8	46	350809	3	4	TRUE
UM5UZBiQ8	57	350809	3	4	TRUE
UM5UZBiQ8	124	350809	3	4	FALSE
UM5UZBiRN	11	350824	1	2	TRUE
UM5UZBiRN	43	350824	1	3	TRUE
UM5UZBiRN	20	350824	1	5	FALSE
UM5UZBiRN	25	350824	1	4	FALSE
UM5UZBiRN	125	350824	1	3	TRUE
UM5UZBiRN	13	350824	1	5	FALSE
UM5UZBiRN	101	350824	1	5	FALSE
UM5UZBiRN	11	350824	2	5	FALSE
UM5UZBiRN	43	350824	2	4	FALSE
UM5UZBiRN	20	350824	2	5	FALSE
UM5UZBiRN	25	350824	2	4	FALSE
UM5UZBiRN	125	350824	2	4	FALSE
UM5UZBiRN	13	350824	2	5	FALSE
UM5UZBiRN	101	350824	2	5	FALSE
UM5UZBiRN	11	350824	3	2	TRUE
UM5UZBiRN	43	350824	3	3	FALSE
UM5UZBiRN	20	350824	3	4	FALSE
UM5UZBiRN	25	350824	3	3	TRUE
UM5UZBiRN	125	350824	3	2	TRUE
UM5UZBiRN	13	350824	3	5	FALSE
UM5UZBiRN	101	350824	3	5	FALSE
UM5UZBiRY	20	350835	1	4	FALSE
UM5UZBiRY	43	350835	1	2	FALSE
UM5UZBiRY	11	350835	1	3	FALSE
UM5UZBiRY	31	350835	1	2	FALSE
UM5UZBiRY	20	350835	2	4	FALSE
UM5UZBiRY	43	350835	2	2	FALSE
UM5UZBiRY	11	350835	2	3	FALSE
UM5UZBiRY	31	350835	2	5	FALSE
UM5UZBiRY	20	350835	3	4	FALSE
UM5UZBiRY	43	350835	3	2	FALSE
UM5UZBiRY	11	350835	3	1	FALSE
UM5UZBiRY	31	350835	3	4	FALSE
UM5UZBiRa	57	350836	1	3	FALSE
UM5UZBiRa	128	350836	1	5	FALSE
UM5UZBiRa	129	350836	1	5	FALSE
UM5UZBiRa	30	350836	1	5	FALSE
UM5UZBiRa	11	350836	2	4	FALSE
UM5UZBiRa	57	350836	2	3	FALSE
UM5UZBiRa	128	350836	2	4	FALSE
UM5UZBiRa	129	350836	2	5	FALSE
UM5UZBiRa	30	350836	2	5	FALSE
UM5UZBiRa	11	350836	3	1	TRUE
UM5UZBiRa	57	350836	3	4	FALSE
UM5UZBiRa	128	350836	3	5	FALSE
UM5UZBiRa	129	350836	3	5	FALSE
UM5UZBiRa	30	350836	3	5	FALSE
UM5UZBiRi	54	350844	1	3	TRUE
UM5UZBiRi	130	350844	1	4	TRUE
UM5UZBiRi	20	350844	1	3	TRUE
UM5UZBiRi	73	350844	1	4	TRUE
UM5UZBiRi	11	350844	1	4	TRUE
UM5UZBiRi	131	350844	1	4	TRUE
UM5UZBiRi	54	350844	2	5	TRUE
UM5UZBiRi	130	350844	2	2	TRUE
UM5UZBiRi	20	350844	2	5	TRUE
UM5UZBiRi	73	350844	2	4	TRUE
UM5UZBiRi	11	350844	2	5	TRUE
UM5UZBiRi	131	350844	2	4	TRUE
UM5UZBiRi	54	350844	3	2	TRUE
UM5UZBiRi	130	350844	3	3	TRUE
UM5UZBiRi	20	350844	3	5	TRUE
UM5UZBiRi	73	350844	3	5	TRUE
UM5UZBiRi	11	350844	3	4	TRUE
UM5UZBiRi	131	350844	3	4	TRUE
UM5UZBiR7	113	350869	1	2	FALSE
UM5UZBiR7	43	350869	1	1	FALSE
UM5UZBiR7	11	350869	1	3	FALSE
UM5UZBiR7	31	350869	1	1	FALSE
UM5UZBiR7	113	350869	2	1	FALSE
UM5UZBiR7	43	350869	2	1	FALSE
UM5UZBiR7	11	350869	2	1	FALSE
UM5UZBiR7	31	350869	2	1	FALSE
UM5UZBiR7	113	350869	3	2	FALSE
UM5UZBiR7	43	350869	3	1	FALSE
UM5UZBiR7	11	350869	3	1	FALSE
UM5UZBiR7	31	350869	3	1	FALSE
UM5UZBiSG	68	350878	1	3	FALSE
UM5UZBiSG	54	350878	1	5	TRUE
UM5UZBiSG	22	350878	1	1	TRUE
UM5UZBiSG	11	350878	1	3	TRUE
UM5UZBiSG	25	350878	1	4	FALSE
UM5UZBiSG	68	350878	2	4	TRUE
UM5UZBiSG	54	350878	2	4	FALSE
UM5UZBiSG	22	350878	2	2	FALSE
UM5UZBiSG	11	350878	2	2	FALSE
UM5UZBiSG	25	350878	2	2	FALSE
UM5UZBiSG	68	350878	3	2	TRUE
UM5UZBiSG	54	350878	3	5	FALSE
UM5UZBiSG	22	350878	3	1	TRUE
UM5UZBiSG	11	350878	3	2	TRUE
UM5UZBiSG	25	350878	3	3	FALSE
UM5UZBiSL	11	350883	1	5	FALSE
UM5UZBiSL	46	350883	1	2	TRUE
UM5UZBiSL	28	350883	1	4	FALSE
UM5UZBiSL	29	350883	1	4	TRUE
UM5UZBiSL	11	350883	2	1	TRUE
UM5UZBiSL	46	350883	2	1	TRUE
UM5UZBiSL	28	350883	2	2	TRUE
UM5UZBiSL	29	350883	2	3	FALSE
UM5UZBiSL	11	350883	3	2	TRUE
UM5UZBiSL	46	350883	3	2	FALSE
UM5UZBiSL	28	350883	3	3	FALSE
UM5UZBiSL	29	350883	3	3	FALSE
UM5UZBiSO	22	350886	1	3	TRUE
UM5UZBiSO	11	350886	1	3	TRUE
UM5UZBiSO	46	350886	1	5	TRUE
UM5UZBiSO	53	350886	1	4	TRUE
UM5UZBiSO	71	350886	1	5	TRUE
UM5UZBiSO	114	350886	1	5	TRUE
UM5UZBiSO	22	350886	2	2	TRUE
UM5UZBiSO	11	350886	2	1	TRUE
UM5UZBiSO	46	350886	2	4	TRUE
UM5UZBiSO	53	350886	2	5	TRUE
UM5UZBiSO	71	350886	2	4	TRUE
UM5UZBiSO	114	350886	2	3	TRUE
UM5UZBiSO	22	350886	3	2	TRUE
UM5UZBiSO	11	350886	3	1	TRUE
UM5UZBiSO	46	350886	3	5	TRUE
UM5UZBiSO	53	350886	3	4	TRUE
UM5UZBiSO	71	350886	3	4	TRUE
UM5UZBiSO	114	350886	3	4	TRUE
UM5UZBiSh	11	350904	1	4	FALSE
UM5UZBiSh	51	350904	1	5	TRUE
UM5UZBiSh	43	350904	1	5	TRUE
UM5UZBiSh	78	350904	1	5	TRUE
UM5UZBiSh	20	350904	1	5	TRUE
UM5UZBiSh	132	350904	1	5	TRUE
UM5UZBiSh	25	350904	1	3	TRUE
UM5UZBiSh	125	350904	1	4	TRUE
UM5UZBiSh	13	350904	1	5	TRUE
UM5UZBiSh	71	350904	1	5	TRUE
UM5UZBiSh	11	350904	2	5	FALSE
UM5UZBiSh	51	350904	2	5	TRUE
UM5UZBiSh	43	350904	2	5	TRUE
UM5UZBiSh	78	350904	2	4	TRUE
UM5UZBiSh	20	350904	2	3	TRUE
UM5UZBiSh	132	350904	2	5	TRUE
UM5UZBiSh	25	350904	2	4	TRUE
UM5UZBiSh	125	350904	2	5	TRUE
UM5UZBiSh	13	350904	2	4	TRUE
UM5UZBiSh	71	350904	2	5	FALSE
UM5UZBiSh	11	350904	3	3	TRUE
UM5UZBiSh	51	350904	3	5	TRUE
UM5UZBiSh	43	350904	3	4	TRUE
UM5UZBiSh	78	350904	3	4	TRUE
UM5UZBiSh	20	350904	3	4	TRUE
UM5UZBiSh	132	350904	3	5	TRUE
UM5UZBiSh	25	350904	3	4	TRUE
UM5UZBiSh	125	350904	3	5	TRUE
UM5UZBiSh	13	350904	3	4	TRUE
UM5UZBiSh	71	350904	3	5	TRUE
UM5UZBiSo	78	350911	1	2	FALSE
UM5UZBiSo	66	350911	1	4	FALSE
UM5UZBiSo	11	350911	1	2	FALSE
UM5UZBiSo	132	350911	1	3	FALSE
UM5UZBiSo	51	350911	1	2	FALSE
UM5UZBiSo	46	350911	1	1	FALSE
UM5UZBiSo	78	350911	2	2	FALSE
UM5UZBiSo	66	350911	2	3	FALSE
UM5UZBiSo	11	350911	2	1	FALSE
UM5UZBiSo	132	350911	2	1	FALSE
UM5UZBiSo	51	350911	2	2	FALSE
UM5UZBiSo	46	350911	2	2	FALSE
UM5UZBiSo	78	350911	3	1	FALSE
UM5UZBiSo	66	350911	3	2	FALSE
UM5UZBiSo	11	350911	3	2	FALSE
UM5UZBiSo	132	350911	3	1	FALSE
UM5UZBiSo	51	350911	3	2	FALSE
UM5UZBiSo	46	350911	3	1	FALSE
UM5UZBiS0	11	350923	1	5	TRUE
UM5UZBiS0	46	350923	1	5	TRUE
UM5UZBiS0	29	350923	1	5	TRUE
UM5UZBiS0	114	350923	1	5	TRUE
UM5UZBiS0	11	350923	2	3	TRUE
UM5UZBiS0	46	350923	2	5	TRUE
UM5UZBiS0	29	350923	2	5	TRUE
UM5UZBiS0	114	350923	2	5	TRUE
UM5UZBiS0	11	350923	3	4	TRUE
UM5UZBiS0	46	350923	3	4	TRUE
UM5UZBiS0	29	350923	3	5	TRUE
UM5UZBiS0	114	350923	3	5	TRUE
UM5UZBiS8	66	350931	1	3	FALSE
UM5UZBiS8	113	350931	1	4	FALSE
UM5UZBiS8	11	350931	1	3	FALSE
UM5UZBiS8	46	350931	1	5	FALSE
UM5UZBiS8	43	350931	1	3	FALSE
UM5UZBiS8	53	350931	1	4	FALSE
UM5UZBiS8	28	350931	1	5	FALSE
UM5UZBiS8	66	350931	2	3	FALSE
UM5UZBiS8	113	350931	2	3	FALSE
UM5UZBiS8	11	350931	2	2	FALSE
UM5UZBiS8	46	350931	2	4	FALSE
UM5UZBiS8	43	350931	2	3	FALSE
UM5UZBiS8	53	350931	2	4	FALSE
UM5UZBiS8	28	350931	2	5	FALSE
UM5UZBiS8	66	350931	3	3	FALSE
UM5UZBiS8	113	350931	3	3	FALSE
UM5UZBiS8	11	350931	3	2	FALSE
UM5UZBiS8	46	350931	3	4	FALSE
UM5UZBiS8	43	350931	3	2	FALSE
UM5UZBiS8	53	350931	3	4	FALSE
UM5UZBiS8	28	350931	3	5	FALSE
UM5UZBiTg	80	350964	1	5	TRUE
UM5UZBiTg	60	350964	1	5	TRUE
UM5UZBiTg	30	350964	1	1	TRUE
UM5UZBiTg	28	350964	1	4	TRUE
UM5UZBiTg	136	350964	1	5	TRUE
UM5UZBiTg	11	350964	1	1	TRUE
UM5UZBiTg	43	350964	1	4	TRUE
UM5UZBiTg	80	350964	2	5	TRUE
UM5UZBiTg	60	350964	2	5	TRUE
UM5UZBiTg	30	350964	2	1	TRUE
UM5UZBiTg	28	350964	2	3	TRUE
UM5UZBiTg	136	350964	2	5	TRUE
UM5UZBiTg	11	350964	2	4	TRUE
UM5UZBiTg	43	350964	2	3	TRUE
UM5UZBiTg	80	350964	3	5	TRUE
UM5UZBiTg	60	350964	3	5	TRUE
UM5UZBiTg	30	350964	3	1	TRUE
UM5UZBiTg	28	350964	3	3	TRUE
UM5UZBiTg	136	350964	3	4	TRUE
UM5UZBiTg	11	350964	3	3	TRUE
UM5UZBiTg	43	350964	3	3	TRUE
UM5UZBiTk	53	350968	1	5	TRUE
UM5UZBiTk	11	350968	1	3	TRUE
UM5UZBiTk	54	350968	1	2	TRUE
UM5UZBiTk	46	350968	1	3	TRUE
UM5UZBiTk	20	350968	1	5	TRUE
UM5UZBiTk	129	350968	1	4	TRUE
UM5UZBiTk	57	350968	1	5	TRUE
UM5UZBiTk	67	350968	1	4	TRUE
UM5UZBiTk	53	350968	2	5	TRUE
UM5UZBiTk	11	350968	2	5	TRUE
UM5UZBiTk	54	350968	2	5	TRUE
UM5UZBiTk	46	350968	2	5	TRUE
UM5UZBiTk	20	350968	2	5	TRUE
UM5UZBiTk	129	350968	2	4	TRUE
UM5UZBiTk	57	350968	2	4	TRUE
UM5UZBiTk	67	350968	2	4	TRUE
UM5UZBiTk	53	350968	3	4	TRUE
UM5UZBiTk	11	350968	3	3	TRUE
UM5UZBiTk	54	350968	3	2	TRUE
UM5UZBiTk	46	350968	3	2	TRUE
UM5UZBiTk	20	350968	3	5	TRUE
UM5UZBiTk	129	350968	3	3	TRUE
UM5UZBiTk	57	350968	3	3	TRUE
UM5UZBiTk	67	350968	3	3	TRUE
UM5UZBiTx	11	350981	1	5	TRUE
UM5UZBiTx	43	350981	1	5	TRUE
UM5UZBiTx	68	350981	1	5	TRUE
UM5UZBiTx	130	350981	1	5	FALSE
UM5UZBiTx	125	350981	1	4	FALSE
UM5UZBiTx	20	350981	1	5	FALSE
UM5UZBiTx	25	350981	1	4	FALSE
UM5UZBiTx	113	350981	1	5	FALSE
UM5UZBiTx	101	350981	1	5	FALSE
UM5UZBiTx	138	350981	1	5	FALSE
UM5UZBiTx	11	350981	2	5	FALSE
UM5UZBiTx	43	350981	2	4	FALSE
UM5UZBiTx	68	350981	2	4	FALSE
UM5UZBiTx	130	350981	2	4	FALSE
UM5UZBiTx	125	350981	2	4	FALSE
UM5UZBiTx	20	350981	2	5	FALSE
UM5UZBiTx	25	350981	2	4	FALSE
UM5UZBiTx	113	350981	2	4	FALSE
UM5UZBiTx	101	350981	2	5	FALSE
UM5UZBiTx	138	350981	2	5	FALSE
UM5UZBiTx	11	350981	3	5	FALSE
UM5UZBiTx	43	350981	3	4	FALSE
UM5UZBiTx	68	350981	3	5	FALSE
UM5UZBiTx	130	350981	3	4	FALSE
UM5UZBiTx	125	350981	3	5	FALSE
UM5UZBiTx	20	350981	3	5	FALSE
UM5UZBiTx	25	350981	3	4	FALSE
UM5UZBiTx	113	350981	3	4	FALSE
UM5UZBiTx	101	350981	3	5	FALSE
UM5UZBiTx	138	350981	3	5	FALSE
UM5UZBiTy	52	350982	1	1	FALSE
UM5UZBiTy	43	350982	1	1	FALSE
UM5UZBiTy	20	350982	1	1	FALSE
UM5UZBiTy	11	350982	1	1	FALSE
UM5UZBiTy	31	350982	1	1	FALSE
UM5UZBiTy	13	350982	1	2	FALSE
UM5UZBiTy	66	350982	1	1	FALSE
UM5UZBiTy	52	350982	2	2	FALSE
UM5UZBiTy	43	350982	2	1	FALSE
UM5UZBiTy	20	350982	2	1	FALSE
UM5UZBiTy	11	350982	2	1	FALSE
UM5UZBiTy	31	350982	2	1	FALSE
UM5UZBiTy	13	350982	2	4	FALSE
UM5UZBiTy	66	350982	2	1	FALSE
UM5UZBiTy	52	350982	3	1	FALSE
UM5UZBiTy	43	350982	3	1	FALSE
UM5UZBiTy	20	350982	3	1	FALSE
UM5UZBiTy	11	350982	3	1	FALSE
UM5UZBiTy	31	350982	3	1	FALSE
UM5UZBiTy	13	350982	3	2	FALSE
UM5UZBiTy	66	350982	3	1	FALSE
UM5UZBiT0	54	350984	1	1	FALSE
UM5UZBiT0	22	350984	1	1	FALSE
UM5UZBiT0	139	350984	1	1	FALSE
UM5UZBiT0	11	350984	1	1	FALSE
UM5UZBiT0	25	350984	1	1	FALSE
UM5UZBiT0	131	350984	1	2	FALSE
UM5UZBiT0	41	350984	1	1	FALSE
UM5UZBiT0	43	350984	1	1	FALSE
UM5UZBiT0	20	350984	1	2	FALSE
UM5UZBiT0	54	350984	2	1	FALSE
UM5UZBiT0	22	350984	2	1	FALSE
UM5UZBiT0	139	350984	2	1	FALSE
UM5UZBiT0	11	350984	2	1	FALSE
UM5UZBiT0	25	350984	2	3	FALSE
UM5UZBiT0	131	350984	2	2	FALSE
UM5UZBiT0	41	350984	2	1	FALSE
UM5UZBiT0	43	350984	2	1	FALSE
UM5UZBiT0	20	350984	2	1	FALSE
UM5UZBiT0	54	350984	3	1	FALSE
UM5UZBiT0	22	350984	3	1	FALSE
UM5UZBiT0	139	350984	3	2	FALSE
UM5UZBiT0	11	350984	3	1	FALSE
UM5UZBiT0	25	350984	3	1	FALSE
UM5UZBiT0	131	350984	3	2	FALSE
UM5UZBiT0	41	350984	3	1	FALSE
UM5UZBiT0	43	350984	3	1	FALSE
UM5UZBiT0	20	350984	3	1	FALSE
UM5UZBiUE	11	350998	1	1	FALSE
UM5UZBiUE	66	350998	1	3	FALSE
UM5UZBiUE	41	350998	1	4	FALSE
UM5UZBiUE	67	350998	1	3	FALSE
UM5UZBiUE	43	350998	1	1	FALSE
UM5UZBiUE	20	350998	1	3	FALSE
UM5UZBiUE	11	350998	2	1	FALSE
UM5UZBiUE	66	350998	2	1	FALSE
UM5UZBiUE	41	350998	2	2	FALSE
